suite,task_id,initial_state_index,seed,profile,runtime,success,environment_steps,steady_p50_seconds,steady_p95_seconds,startup_seconds,request_per_second,queue_age_p95_steps,discard,depletion,disconnects,recoveries,fallback,trace_sha256
libero_object,5,47,2026082490,fixed_0250,lerobot_latest_only,True,128,0.11347312107682228,0.1872535623377189,5.24551543709822,3.4097755040443416,,199,,,,,8dc880a635e5858150ca8daf04d6d73cf8aab88179584cd5af23ee686c3407bd
libero_object,5,48,2026082491,fixed_0250,lerobot_latest_only,True,128,0.12525672605261207,0.18811275128973648,5.235123305115849,3.265867654400551,,187,,,,,ea2dc9738fcf99837e626a33fcc6b33f56656b6c0e7fda92910c3027b022a907
libero_object,5,49,2026082492,fixed_0250,lerobot_latest_only,True,128,0.15873185195960104,0.18104176716879014,5.281602871837094,3.13472142935396,,183,,,,,6241bcb66a867441eecc1737651fa1dfe78f3783a78314211703ea085a542b74
libero_object,5,47,2026082490,fixed_0950,lerobot_latest_only,True,166,0.08454827312380075,0.11498611648567011,5.313970457063988,8.500052670349076,,947,,,,,d14d2271c47df8351d026e4d23b2b6122438d07583a17e63522d540caccde6e1
libero_object,5,48,2026082491,fixed_0950,lerobot_latest_only,True,165,0.08457622246351093,0.1335899476893246,5.225927637191489,8.080287962353037,,945,,,,,5ea34cd4d07ea8a541e33a95c6ee2899205fce4dc4ff2beac8037129bbe796fe
libero_object,5,49,2026082492,fixed_0950,lerobot_latest_only,True,178,0.10063601052388549,0.17809520103037357,5.242229165043682,5.32081537021107,,573,,,,,861e84be3493b1e1dd808a2f2b3b97cb39d135ca48e2fe81a56ff5eb02e95ddd
libero_object,5,47,2026082490,jitter_0600_pm0400_v2,lerobot_latest_only,True,172,0.0861309280153364,0.1971641265321522,5.261136512970552,3.6448379763529446,,193,,,,,c2a19c9c212a59c7966d0d04515efda85965d9ef001d7c3a4ec26cfb381b3105
libero_object,5,48,2026082491,jitter_0600_pm0400_v2,lerobot_latest_only,True,160,0.12100615701638162,0.1841085020918399,5.271075097145513,4.428953115018587,,373,,,,,b37c2487fe69205d3f5faa3f893dd7a7b849d79d59f9868e828e4aafe8869e10
libero_object,5,49,2026082492,jitter_0600_pm0400_v2,lerobot_latest_only,True,163,0.13106091041117907,0.1515052510658279,5.321633807150647,4.857808961417782,,423,,,,,9cfea062554552b8f77b09447652c4623adb4fd53ce7c2a77cfc2306bbe17b54
libero_object,5,47,2026082490,burst_0250_to2000_v2,lerobot_latest_only,True,151,0.08775410149246454,0.1479246277594939,5.409865128109232,5.823618156472741,,609,,,,,a9fae445e1a8bedfecb3fafc4d081f81f84c63215af18965296d6239bed5b3ed
libero_object,5,48,2026082491,burst_0250_to2000_v2,lerobot_latest_only,True,187,0.08465622400399297,0.1680160984979011,5.252342755906284,4.739125120111278,,533,,,,,a46eaaea2f457f66a51e74368c90206a0eacff2085fb77f93810c71ad39b8451
libero_object,5,49,2026082492,burst_0250_to2000_v2,lerobot_latest_only,True,181,0.1229799494612962,0.17074944562045857,5.23185103200376,4.232318828241476,,412,,,,,f45d0e3924ac6987fa6501b869f0e9d7052ccd35f5d0d84aaaa3f98fda62f1b0
libero_object,5,47,2026082490,fixed_0000,actionstream_backend_aligned,True,153,0.07698663650080562,0.15352691231528298,5.955596111016348,10.254436641670384,6.0,151,0,0,0,0,aeea5e6e42b1deb7564f9e0ad0f39a688dec4c0dce2e98bd45b90c517c2d4557
libero_object,5,48,2026082491,fixed_0000,actionstream_backend_aligned,True,160,0.08184185484424233,0.1451936859637499,5.419310091994703,9.500033242527344,6.0,157,0,0,0,0,8839a6bc8b87d48476077b3323b49bfa5608036d9ca16867f1618c50bc250d85
libero_object,5,49,2026082492,fixed_0000,actionstream_backend_aligned,True,155,0.07603122806176543,0.12659640146885065,5.390052906936035,10.506236080488193,5.299999999999983,151,0,0,0,0,7dceaeacbf58f80506469a595e2df7f19af6c481a5a92d60c01294c6ad9a9fe3
libero_object,5,47,2026082490,fixed_0250,actionstream_backend_aligned,True,128,0.16570765047799796,0.25259597785770893,5.4391573099419475,2.24549961482327,18.0,126,0,0,0,0,30e228073febe7fb096459af3e44fb966b0c11eb1394aca10aba47b71ff5569e
