model_key,model_revision,runtime,delay_profile,task_id,episode_index,initial_state_index,seed,success,environment_steps,hold_fraction,dropped_prefix_steps,delivery_latency_p50_seconds,delivery_latency_p95_seconds,inference_latency_p50_seconds,inference_latency_p95_seconds,action_discontinuity_mean_l2,action_discontinuity_max_l2,action_acceleration_max_l2,peak_cuda_memory_mib,wall_clock_episode_seconds,source_commit,trace_sha256,video_sha256
xvla,12e8783e996944f5c97e490d37d4c145484ed70a,lerobot_latest_only,jitter_0500_pm0250,0,1,3,2026081601,True,177,0.05084745762711865,240,0.6295495603699237,0.9083343908656386,0.07853294862434268,0.17054190416820328,0.11907708245218435,6.280231952667236,6.285708427429199,12250.8251953125,13.811010189820081,0d6ec639e17c4bf2dc4d9aedc764fb1e0842e8bc,779f871d47227a8f2d6072537236b490e40416c0610e3e2998c23bce58fc69d2,
xvla,12e8783e996944f5c97e490d37d4c145484ed70a,lerobot_latest_only,jitter_0500_pm0250,0,2,5,2026081602,True,158,0.03164556962025317,465,0.6674253945238888,0.8540419800905511,0.07710958505049348,0.10964545193128288,0.02605000856795176,2.0000061988830566,2.0000267028808594,12250.8251953125,12.77730549685657,0d6ec639e17c4bf2dc4d9aedc764fb1e0842e8bc,4b0c9b80ccebe17d9baea9fd457b22f7ad4691a69c5450d3495ddf256604aaa9,
xvla,12e8783e996944f5c97e490d37d4c145484ed70a,lerobot_latest_only,jitter_0500_pm0250,0,3,6,2026081603,True,165,0.01818181818181818,487,0.6558975665830076,0.8534997419686988,0.08729168656282127,0.13767343885265293,0.07678214490992903,6.276616096496582,6.27971076965332,12250.8251953125,13.236406232230365,0d6ec639e17c4bf2dc4d9aedc764fb1e0842e8bc,156f639faf3934c55cd2687360d419a5a97e9e4e913417438c6997c909064526,
xvla,12e8783e996944f5c97e490d37d4c145484ed70a,lerobot_latest_only,jitter_0500_pm0250,0,4,7,2026081604,True,162,0.018518518518518517,495,0.6448697478044778,0.8655007263179868,0.09455899870954454,0.13126754292752596,0.038100667799655236,2.000033378601074,2.000025510787964,12250.8251953125,13.132311092223972,0d6ec639e17c4bf2dc4d9aedc764fb1e0842e8bc,c9c267b797fa81c913ac191fb23780a670ae6deed936b7a7acc65aa54377fcd1,
xvla,12e8783e996944f5c97e490d37d4c145484ed70a,lerobot_latest_only,jitter_0500_pm0250,0,5,8,2026081605,True,150,0.02,435,0.628684766124934,0.8470129328779876,0.0818940568715334,0.13719422928988934,0.15298651708227476,6.275106906890869,6.2891082763671875,12250.8251953125,12.331834439188242,0d6ec639e17c4bf2dc4d9aedc764fb1e0842e8bc,62388af851b27dd2e855ccaa4cd319e494c66e76c444c9d72f2b4c66bdcb2ae0,
xvla,12e8783e996944f5c97e490d37d4c145484ed70a,lerobot_latest_only,jitter_0500_pm0250,0,6,9,2026081606,True,159,0.018867924528301886,496,0.6794086082372814,0.8620404703076929,0.09278456401079893,0.12671969572547825,0.18507860273806542,6.279194355010986,6.283811569213867,12250.8251953125,12.919042661320418,0d6ec639e17c4bf2dc4d9aedc764fb1e0842e8bc,50fc0dc62b5356f7e69f631751e4a04a31b7e2abfa80d2bc3437cf2b7f894da5,
xvla,12e8783e996944f5c97e490d37d4c145484ed70a,lerobot_latest_only,jitter_0500_pm0250,0,7,10,2026081607,True,144,0.013888888888888888,546,0.6399409451987594,0.8470501218689606,0.07837423658929765,0.10840851441025734,0.02722729492111952,2.000044107437134,2.0000767707824707,12250.8251953125,12.193489721044898,0d6ec639e17c4bf2dc4d9aedc764fb1e0842e8bc,d64bb21bed0eddcc739dac0c9fa372d9abbf483849132131ba2aa1033f26e4d3,
xvla,12e8783e996944f5c97e490d37d4c145484ed70a,lerobot_latest_only,jitter_0500_pm0250,0,8,11,2026081608,True,162,0.012345679012345678,623,0.6644861488603055,0.8527165020350367,0.09083045879378915,0.15122158965095878,0.06264131456492064,2.0024139881134033,4.001258373260498,12250.8251953125,12.980952286161482,0d6ec639e17c4bf2dc4d9aedc764fb1e0842e8bc,b597c970b59313ccdb68f08f80b27ac4e98be0d99eb683a72cfefe6ac8a221b3,
xvla,12e8783e996944f5c97e490d37d4c145484ed70a,lerobot_latest_only,jitter_0500_pm0250,0,9,12,2026081609,True,169,0.03550295857988166,365,0.6161632172297686,0.8237630682997406,0.0750520252622664,0.14502682983875276,0.08320177354506172,2.0008442401885986,4.000412940979004,12250.8251953125,13.295320320874453,0d6ec639e17c4bf2dc4d9aedc764fb1e0842e8bc,8fb909e2dfe3a7313bdc128edab77c7717f087c7a52e1992d1be727afe81dcca,
xvla,12e8783e996944f5c97e490d37d4c145484ed70a,actionstream_aligned,jitter_0500_pm0250,0,0,1,2026081600,True,135,0.0,170,0.7250425899401307,2.440651963092381,0.13879613811150193,1.8093599811196268,0.029387608067994352,2.000020980834961,2.000012159347534,12250.8251953125,11.537996498402208,0d6ec639e17c4bf2dc4d9aedc764fb1e0842e8bc,446e92c7fb5b47a601aa5faff6306bbb12827249b6ff36194cf1322829c2b3fd,9a771083784a237e606f0e43203940ec3528c70258daf3b65a4128f8f4673055
