model_key,model_revision,runtime,delay_profile,task_id,episode_index,initial_state_index,seed,success,environment_steps,hold_fraction,dropped_prefix_steps,delivery_latency_p50_seconds,delivery_latency_p95_seconds,inference_latency_p50_seconds,inference_latency_p95_seconds,action_discontinuity_mean_l2,action_discontinuity_max_l2,action_acceleration_max_l2,peak_cuda_memory_mib,wall_clock_episode_seconds,source_commit,trace_sha256,video_sha256
xvla,12e8783e996944f5c97e490d37d4c145484ed70a,lerobot_weighted_average,fixed_0250,0,2,4,2026081502,True,146,0.0,237,0.38203450781293213,0.4541032115230335,0.09259466710500419,0.1349494622321799,0.21952615011933035,4.397344589233398,4.398556709289551,12250.8251953125,11.936918944120407,edfdfcf3a32c6449fbfd8f7d326ec8294e30bb01,5f0fec5a7458a1e929d0c998f2f8213aecbbef784449e2795f35f01545300707,
xvla,12e8783e996944f5c97e490d37d4c145484ed70a,lerobot_latest_only,fixed_0250,0,0,0,2026081500,True,141,0.0,264,0.35674622002989054,0.4057459357194602,0.07614499982446432,0.10046312469057737,0.04132021734091852,2.00016450881958,2.0001919269561768,12250.8251953125,11.778692075051367,edfdfcf3a32c6449fbfd8f7d326ec8294e30bb01,e02962580cd21ef0ffe3685c6ed1264051dd1dd0fb213d7a962b39a7b456b845,a1fbbae384237f3d6e63da8dfc201dfcc75c549ba0be22edf3d4eccabadd3a47
xvla,12e8783e996944f5c97e490d37d4c145484ed70a,lerobot_latest_only,fixed_0250,0,1,2,2026081501,True,151,0.0,263,0.3698557959869504,0.41841179013717916,0.0802055262029171,0.11432307839859276,0.20652212727814911,6.281278610229492,6.283662796020508,12250.8251953125,12.32232403382659,edfdfcf3a32c6449fbfd8f7d326ec8294e30bb01,69517752f22c9038b4ba0ecd904422fca607b523ec995caf81b9deb720dd6ff4,
xvla,12e8783e996944f5c97e490d37d4c145484ed70a,lerobot_latest_only,fixed_0250,0,2,4,2026081502,True,151,0.0,263,0.35776432370767,0.41754754497669627,0.0737659982405603,0.1152195458766073,0.16556894579902293,6.281111717224121,6.296566486358643,12250.8251953125,12.20557072898373,edfdfcf3a32c6449fbfd8f7d326ec8294e30bb01,ce8faef91d7c3c6df6d613029b97d82071e0927ec1af886063e6a7eb3f3cc705,
xvla,12e8783e996944f5c97e490d37d4c145484ed70a,actionstream_aligned,fixed_0250,0,0,0,2026081500,True,139,0.0,109,0.38856981904245913,1.954818088887258,0.12610257952474058,1.6927958331070825,0.029049220397069617,2.000255584716797,2.0001654624938965,12250.8251953125,11.651315553113818,edfdfcf3a32c6449fbfd8f7d326ec8294e30bb01,4b9d8ff6f707fc7a1fa14fe58e5b7b0df609d257dfb1ec5c0f35f9d398ba0797,72b7040097b32f6f0594adcaa1fea731c65e6b464e91b37826dedab03e6a8818
xvla,12e8783e996944f5c97e490d37d4c145484ed70a,actionstream_aligned,fixed_0250,0,1,2,2026081501,True,145,0.0,112,0.40580601431429386,1.9355101179331526,0.1426199444103986,1.6725023623788715,0.1577103645524605,6.265975475311279,6.26726770401001,12250.8251953125,11.866203998681158,edfdfcf3a32c6449fbfd8f7d326ec8294e30bb01,b730d094cdd45e7d3dd1210d330766e09783d4cf19b8f1c38bfd35473732eb8c,
xvla,12e8783e996944f5c97e490d37d4c145484ed70a,actionstream_aligned,fixed_0250,0,2,4,2026081502,True,155,0.0,116,0.3974869423545897,1.7068865590263111,0.1330043701454997,1.4469699549023016,0.16287066902535932,6.280816555023193,6.283694744110107,12250.8251953125,12.447758397087455,edfdfcf3a32c6449fbfd8f7d326ec8294e30bb01,4afb7fb1b01fdc337af8ccbd3d56fe8a251d15f53a857f45323aef1e2b623034,
xvla,12e8783e996944f5c97e490d37d4c145484ed70a,lerobot_weighted_average,fixed_0500,0,0,0,2026081500,True,143,0.0,551,0.6001430209726095,0.6405557258054614,0.07459976291283965,0.11213359553366897,0.04136251447013986,1.9952040910720825,1.9951462745666504,12250.8251953125,12.13344972860068,edfdfcf3a32c6449fbfd8f7d326ec8294e30bb01,58715d57cfb61d6374bb19a8f8b80164573bfc81da9e27fcb5473dd4e66a90d9,3dd25caca957d31a985300bc9f67b1608bbbb67f7a0a2fb5e834499e2a014d9a
xvla,12e8783e996944f5c97e490d37d4c145484ed70a,lerobot_weighted_average,fixed_0500,0,1,2,2026081501,False,280,0.0,1415,0.6226511229760945,0.6994685308076442,0.08942664228379726,0.13810845557600257,0.2333755353499057,4.745118618011475,4.754261016845703,12250.8251953125,18.936488999053836,edfdfcf3a32c6449fbfd8f7d326ec8294e30bb01,396f62415ed0eaa395e39f19e96bffe2ebc0b04451f90f9f935e72602ab9a2ec,
xvla,12e8783e996944f5c97e490d37d4c145484ed70a,lerobot_weighted_average,fixed_0500,0,2,4,2026081502,True,157,0.0,676,0.6313329380936921,0.6901825249195099,0.09365447517484426,0.14484432730823754,0.17236511779722208,5.689847946166992,5.729432582855225,12250.8251953125,12.825683400966227,edfdfcf3a32c6449fbfd8f7d326ec8294e30bb01,8241e1b3a42648f5c4a9f30a8a740e83fbb937d0ed459f96a48ac172700341c9,
